title,question,expected_answer,generated_answer,is_similar
The_Blitz,How was it known that precision bombing was changed to area attacks?,tactical methods and weapons dropped,"[""It was known that precision bombing was changed to area attacks due to a combination of factors highlighted in the context provided. The Luftwaffe's decisions, made at the Luftflotte or Fliegerkorps level, indicated a transformation in bombing strategy from targeting individual sites to conducting unrestricted area attacks or Terrorangriffe. This shift was prompted by the inaccuracy of navigation, which made precision bombing increasingly difficult. \n\nThe effectiveness of British countermeasures against the Knickebein system, intended to enable precision bombing, resulted in the Luftwaffe resorting to less accurate and more indiscriminate bombing methods. This change was evidenced by the tactical adjustments noted in the types of munitions used: KGr 100's use of incendiary bombs rose significantly from 13–28 percent to 92 percent by December, indicating a decreasing concern for avoiding civilian property in proximity to industrial targets. Additionally, other units stopped using parachute flares and began using explosive target markers, further demonstrating a departure from precision targeting.\n\nFurthermore, captured German air crews acknowledged that civilian homes, specifically those of industrial workers, were deliberately targeted. Overall, these factors collectively illustrated a clear shift in the Luftwaffe's bombing strategy from precise attacks to extensive area bombardment.""]",8
Arnold_Schwarzenegger,Which of Schwarzenegger's bodybuilding idols died in 2000?,Steve Reeves,['Steve Reeves died in 2000.'],3
Capital_punishment_in_the_United_States,"Along with Georgia, what American jurisdiction allowed people to be executed for the rape of an adult prior to Coker?",U.S. Federal government,"['Along with Georgia, the U.S. Federal government was the only other jurisdiction that allowed people to be executed for the rape of an adult prior to the Coker v. Georgia decision in 1977.']",7
Galicia_(Spain),Which group regulates the Galician language?,The Royal Galician Academy,"['The regulation of the Galician language is overseen by various local and regional government entities in Galicia, particularly following the establishment of the Statute of Autonomy for Galicia in 1981. The Galician government has agencies responsible for language normalization and promotion, notably the Language Policy Department and the Royal Galician Academy (Real Academia Galega), which play a key role in preserving and regulating the Galician language.']",7
Religion_in_ancient_Rome,"Because of the lack of pay, what was the type of honor in being a priest?",costly,"['The type of honor in being a priest, despite the lack of pay, was that it provided a particularly honorable and active form of retirement for individuals who had dedicated their lives to military or political service. It fulfilled an essential public duty, offered high local profile and public prominence, especially within the community and for those who had reached their goal in the Cursus honorum. This priesthood was linked to respect, privilege, and a civic responsibility that was esteemed in society.']",2
Madonna_(entertainer),How many albums did Ray of Light sell worldwide?,16 million copies,['Ray of Light sold more than 16 million copies worldwide.'],9
Macintosh,"When Microsfot Windows 3.0 was released, what was it commonly said to not be as good as?",Macintosh,"['When Microsoft Windows 3.0 was released, it was commonly said to not be as good as Macintosh.']",3
Catalan_language,What is the type designation of Catalan in Catalonia?,native,['Catalan is designated as an official language in Catalonia.'],0
Race_(human_categorization),What is required to allocate individuals in subspecies populations correctly?,inspection,"['To allocate individuals in subspecies populations correctly, a trained anthropologist is generally not required; individuals can be classified accurately by inspecting features such as skin color and type of hair. However, to ensure precise classification, a substantial number of genetic markers should be utilized, especially considering the significant genetic variation found within populations. Ultimately, careful and comprehensive assessment of both phenotypic traits and genetic data is necessary for accurate subspecies categorization.']",3
Hunting,What along with multiple environmental factors led to the extinction of the holocene megafauna?,hunting,"['Hunting is one of the factors that, along with multiple environmental factors, led to the extinction of the Holocene megafauna.']",3
Cork_(city),What are the biggest sports draws in Cork?,Hurling and football,"['The biggest sports draws in Cork include hurling and Gaelic football, with Cork winning 30 All-Ireland Championships in hurling and 7 All-Ireland Senior Football Championship titles in Gaelic football. Additionally, road bowling, boxing, martial arts, and motorsports such as the Irish Formula Ford Championship also have a presence in the city. Cork is also home to the Leeside Lions, a successful Australian Rules Football team that has won the league championship multiple times.']",7
Pub,When was a smoking ban passed in the United Kingdom?,2007,"['A smoking ban was introduced in the United Kingdom in stages: Scotland implemented the ban in March 2006, Wales followed in April 2007, and England introduced the ban in July 2007.']",6
