title,question,expected_answer,generated_answer,is_similar
Myanmar,Are there any groups who are able to effectively operate in Burma ?,international humanitarian non-governmental organisations (NGOs),"['Yes, certain groups can operate effectively in Burma (Myanmar). Notably, the Rohingya people have faced significant human rights abuses, and their situation illustrates the challenges of operating within the country. Additionally, various ethnic armed groups, political organizations, and guerrilla movements, particularly those resistant to the central government, have been active in different regions. Furthermore, international organizations and NGOs often try to provide support and advocacy for the rights of various disenfranchised communities, although they face limitations due to government restrictions and scrutiny.']",3
Copper,Who had his own coins produced out of brass?,Julius Caesar,"[""The context provided does not directly mention anyone specifically having their own coins produced out of brass. However, it is noted that Britain's first use of brass occurred around the 3rd–2nd century BC and that the gates of the Temple of Jerusalem used Corinthian bronze, which is related to copper rather than brass. Therefore, based on the available information, I cannot provide a specific answer regarding who had coins produced out of brass. If you have more specific information or context in mind, please share that for a better response.""]",0
"Richmond,_Virginia",What notable document was authored by Thomas Jefferson in 1786?,Virginia Statute for Religious Freedom,['The notable document authored by Thomas Jefferson in 1786 is the Virginia Statute for Religious Freedom.'],9
Middle_Ages,What invention allowed horses rather than oxen to be used to plow?,the horse collar,"['The invention that allowed horses rather than oxen to be used to plow was the heavy moldboard iron plow, which was developed during the Han dynasty. This plow required only one man to control it and could be pulled by two horses, making it more efficient for agricultural work compared to oxen.']",2
The_Times,What is the name of the section of the Saturday edition of The Times that features travel and lifestyle?,Weekend,"['The section of the Saturday edition of The Times that features travel and lifestyle is called ""times2.""']",0
Hellenistic_period,What century of scholars considered the Hellenistic period a decline in culture from classic Greece?,19th,"['Scholars of the 21st century often consider the Hellenistic period a decline in culture from classic Greece. However, the view varies among different scholars, and many also recognize the significant cultural advancements and influences that occurred during the Hellenistic period.']",0
Architecture,Who was instrumental in creating Organic architecture?,Frank Lloyd Wright,"['Frank Lloyd Wright was instrumental in creating Organic architecture, which promotes harmony between human habitation and the natural world.']",5
Imamah_(Shia_doctrine),Who must assign a successor after the demise of a prophet?,Allah,"['According to Shia doctrine, it is believed that Allah must assign someone similar to the prophet in attributes and Ismah as his successor to guide the people without any deviation in religion.']",2
Samoa,What warring ritual did Barbara A. West say the indigenous Samoans engaged in?,headhunting,"[""Barbara A. West mentioned that the indigenous Samoans were known to engage in 'headhunting', a ritual of war in which a warrior took the head of his slain opponent to give to his leader, thus proving his bravery.""]",8
Near_East,Who was a member of American diplomatic and military circles?,Alfred Thayer Mahan,"['John Kerry was a member of American diplomatic and military circles, having served in the United States Navy and later in various political roles, including as Secretary of State.']",0
