title,question,expected_answer,generated_answer,is_similar
YouTube,What did youtube announce in Feb of 2015?,a new app,"['In February 2015, YouTube announced the launch of a new app specifically for use by children visiting the site, called YouTube Kids. This app allows for parental controls and restrictions on who can upload content and is available for both Android and iOS devices.']",3
Classical_music,What liturgical form besides motets endured throughout the entire Renaissance period?,masses,"['The liturgical form that endured throughout the entire Renaissance period, besides motets, was the Mass.']",3
Dog,"Like wolves, what kind of predators are large dogs?",apex,"['Like wolves, large dogs are apex predators.']",3
Aspirated_consonant,What two forms can aspiration be in?,allophonic or phonemic,"['Aspiration can be in two forms: unaspirated and aspirated. In some languages, unaspirated is represented as ⟨k⟩ and aspirated as ⟨kʰ⟩.']",3
Mosaic,What millennium did Mosaic start?,the 3rd millennium BC,['Mosaic started in the 3rd millennium BC.'],8
Federalism,"On the political spectrum, where does federalism stand? ","federalism"" is situated in the middle of the political spectrum between a confederacy and a unitary state","['Federalism stands in the middle of the political spectrum between a confederacy and a unitary state. It encompasses systems where power is shared between two or more levels of government, allowing for a division of authority while maintaining a degree of autonomy at each level. The positioning of federalism can vary depending on the context and the balance of power between the central and regional authorities.']",9
Imperial_College_London,How many subjects were judged to be the best in terms of internationally recognised research quality?,five,['Five subjects were judged to be the best in terms of internationally recognised research quality.'],2
Alfred_North_Whitehead,What did Whitehead believe was a culprit in maintaining a materialistic way of thinking?,limitations of language,"['Whitehead believed that the limitations of language were one of the main culprits in maintaining a materialistic way of thinking. He acknowledged that it may be difficult to wholly move past materialistic ideas in everyday speech, as it is convenient to think of people and objects as remaining fundamentally the same rather than recognizing their continuous change and interrelatedness.']",8
Comics,Who started the first Japanese comic strip in modern times?,Rakuten Kitazawa,['Rakuten Kitazawa started the first modern Japanese comic strip in 1902.'],3
Indigenous_peoples_of_the_Americas,What allowed people to move across Beringia to North America?,falling sea levels,"['Falling sea levels during the Wisconsin glaciation, which occurred between 50,000 and 17,000 years ago, allowed people to move across the land bridge of Beringia that connected Siberia to northwestern North America (Alaska).']",7
Adolescence,The active seeking of new ideas rather than the unquestioning acceptance of adult authority is known as what stage of development?,Adolescence,"['The active seeking of new ideas rather than the unquestioning acceptance of adult authority is known as the ""identity development"" stage of adolescence.']",6
Southern_California,Southern California's economy can be described as one of the largest in the United States and what other characteristic?,diverse,"[""Southern California's economy can be described as one of the largest in the United States and heavily dependent upon an abundance of petroleum.""]",0
USB,USB connections come in what?,five data transfer modes,"['USB connections come in different types of connectors, specifically Type-A and Type-B connectors.']",0
Szlachta,Polish szlachta usually incorporated who?,most local nobility from the areas that were absorbed by Poland–Lithuania,"['Polish szlachta usually incorporated most local nobility from the areas that were absorbed by Poland-Lithuania, including Ruthenian boyars and Livonian nobles.']",9
Central_Intelligence_Agency,Who compromised hundreds of airdrops?,Kim Philby,"['The context does not provide specific information about who compromised the airdrops. It primarily discusses various historical events, operations, financial crises, and other unrelated topics. Therefore, based on the provided contexts, it is not possible to determine who compromised hundreds of airdrops.']",0
Somalis,"Along with the Somalia Cup, what is an important Somali football competition?",the Somalia League,['The Somalia League is an important Somali football competition along with the Somalia Cup.'],7
Detroit,How many people of The Black Legion were convicted of crimes?,49,['A total of 49 men of the Black Legion were convicted of numerous crimes.'],7
John_Kerry,At what time was Kerry arrested?,2:30 a.m.,"['Kerry was arrested at 2:30 a.m. on May 30, 1971.']",7
Classical_music,When did modernism take place?,1890–1930,['Modernism took place during the period of 1890 to 1930.'],9
Hellenistic_period,What year was Seleucus killed?,281 BCE,['Seleucus was killed in 281 BCE.'],8
Freemasonry,"When was the African Lodge, number 459, formed?",1784,"['The African Lodge, Number 459, was formed in 1784.']",7
