title,question,expected_answer,generated_answer,is_similar
Sanskrit,What does Sanskrit not have of its own?,native script,['Sanskrit has no native script of its own.'],2
Elevator,Whose name is on the permit required for operation of an elevator? ,the building owner,['The permit required for the operation of an elevator is typically under the name of the building owner.'],7
North_Carolina,What was another name for Blackbeard?,Edward Teach,['Another name for Blackbeard was Edward Teach.'],7
Southampton,What king's charter recognized Southampton as its own county?,Charles I,"[""The king's charter that recognized Southampton as its own county was granted by Charles I on 27 June 1640.""]",7
Computer,"A method of multitasking that takes a ""slice"" of time in turn is called what?","""time-sharing""",['Time-sharing'],10
Central_Intelligence_Agency,What does ASIS stand for?,Australian Secret Intelligence Service,"['The context does not provide a direct mention of ""ASIS."" However, if you are referring to ""ASI,"" which stands for ""Additional Skill Identifier"" in the military context provided, that is different. If you\'re referring to ""ASIS"" in a different context, it commonly stands for ""American Society for Industrial Security."" Please clarify if you meant something else or if you were looking for specific information related to ASIS.']",0
History_of_India,In what year was Sangama Dynasty formed?,1336,"['The provided contexts do not mention the formation of the Sangama Dynasty directly. However, based on historical knowledge, the Sangama Dynasty was established in the late 14th century, around 1336.']",8
Comprehensive_school,Who conducted a study on comprehensive schools?,Helmut Fend,['Helmut Fend conducted a study on comprehensive schools.'],3
Exhibition_game,How many exhibition events per year does the NASCAR Sprint Cup have?,two,['The NASCAR Sprint Cup Series holds two exhibition events annually.'],7
Paris,When was the Siene department created?,1790,"['The provided context does not contain any information about the creation of the Siene department. Therefore, I cannot answer that question based on the provided contexts.']",0
Frédéric_Chopin,How many public performances was Frédéric estimated to have given during the remainder of his life?,30,['Frédéric Chopin is estimated to have given only about 30 public performances during the remainder of his life after settling in Paris.'],7
2008_Summer_Olympics_torch_relay,Which French company was boycotted?,Carrefour,['The French company that was boycotted is Carrefour.'],8
New_Delhi,"According to the 2011 World Health Report, where does New Delhi rank in terms of economic activity?",39,"['According to the 2011 World Wealth Report, New Delhi ranks at 39 in terms of economic activity.']",7
Seven_Years%27_War,What is the grandest label that historians have used to describe the  Seven Years' War?,"The war has been described as the first ""world war""","['The grandest label that historians have used to describe the Seven Years\' War is the ""first world war.""']",9
Printed_circuit_board,"In the semi-additive process, what do the areas exposed by the mask become at the end?",traces,"['In the semi-additive process, the areas exposed by the mask become the traces on the printed circuit board (PCB) at the end.']",7
Immaculate_Conception,Was there anything in similarity that happened in the Western portion of the Empire ? If so who was it supported by?,"In the West it was known as the feast of the Conception (passive) of Mary, and was associated particularly with the Normans","['Yes, there were similarities in the changes that occurred in the Western portion of the Roman Empire, particularly regarding the political structure and migration patterns. The Western Empire experienced a breakdown of centralized control, leading to the emergence of smaller political units, which were often ruled by tribes that had invaded during this period.\n\nOne significant aspect of this transformation was the dependence of the new kings on military strongmen for support, similar to how emperors in the 5th century were often controlled by military figures. The political instability created by these changes led to intermarriage between the new rulers and the local Roman elites, facilitating a fusion of cultures. This political landscape was supported by the refusal of the Roman elite to pay taxes or support military actions against the invasions, which further weakened centralized Roman authority and allowed for the rise of local powers in the west.']",0
Spanish_language_in_the_United_States,Is Calvin Veltman' relevant to today's Hispanic Americans?,"his study based itself upon a large 1976 sample from the Bureau of the Census (which has not been repeated),","[""Calvin Veltman's studies on English language adoption by Hispanophone immigrants provide valuable insights into the linguistic assimilation trends of Hispanic Americans, particularly regarding bilingualism and the shift towards English as the preferred language. His research, which documents the assimilation process typically occurring within two generations, remains relevant today as it highlights the ongoing dynamics of language use among Hispanic communities in the United States. Understanding these patterns can help inform educational policies, community support initiatives, and cultural integration strategies for contemporary Hispanic Americans. Additionally, the historical context he provides regarding immigration patterns and discrimination contributes to a deeper understanding of the current challenges and experiences faced by Hispanic Americans today.""]",2
